ID	year	source	details
r120507	1993	Bull. Natl. Sci. Mus. Tokyo, Ser. B (Bot.),	19: 8, pl. II: figs. 1-8, 16, 17
r130240	2009	Diatom Research	24: 67, figs. 2--11
r120508	1993	Bull. Natl. Sci. Mus. Tokyo, Ser. B (Bot.),	19: 130, pl. I: figs. 6-8, pl. II
r154967	2017	Diatom Research	32: 110, figs. 1-28
r120510	1977	Initial Rep. Deep Sea Drilling Project	39: 749, pl. 36: figs. 3, 7, 8, 10, 11; pl. 49: fig. 1
r120511	1969	Tulane Stud. Geol. & Paleontol.	7: 142, pl. 1: figs. 9-14
r155719	1989	Proceedings of the Ocean Drilling Program. Sci. Res.	108: 19
r155720	1989	Proceedings of the Ocean Drilling Program. Sci. Res.	108: 21
r155753	1988	Newsletter of the International Nannoplankton Association	10: 35, pl. 1: figs. 15, 16
r155988	1974	Initial Rep. Deep Sea Drilling Project	25: 593, pl. 12: figs. 4, 5; pl. 19: fig. 11, 19
r122461	2005	Diatom	21: 2, figs. 2-9, 43-58
r120512	1998	Mar. Benth. Fl. S. Australia	3C: 179
r120513	1996	Opera Botanica	128: 99, fig. 41
r129875	1968	Austral. J. Bot.	16: 389
r155186	1980	Palaeontographica, Abt. B, Pal&auml;ophytol.	172: 87, pl. 10: figs. 13-14
r120514	1986	J. Protozool.	33: 302, figs. 1-5
r120515	1966	Trudy Geol. Inst. Akad. Nauk SSSR	143: 209, pl. I: fig. 2
r120516	1980	Univ. Louisville Stud. Paleontol. & Stratigr.	13: 14, pl. 3: figs. 11-18
r120517	1955	Dokl. Akad. Nauk SSSR	103: 911, fig. 3
r120518	1966	Trudy Geol. Inst. Akad. Nauk SSSR	143: 208, pl. I: fig. 1
r120519	1912	J. Linn. Soc. London, Bot.	40: 316, 325, pl. 10: fig. 30
r120520	1834	Linnaea	8: 593, pl. XVIII: fig. 75
r120521	1975	Ber. Naturwiss.-Med. Ver. Innsbruck	62: 12, figs. 3-5, 6B
r155077	1967	Neogen. Morsk. Diat. Sakhalina i Kamchatki:	138, pl. XI: 7, pl. XIII: 3
r120522	1976	Initial Rep. Deep Sea Drilling Project	38: 1003, pl. 29: figs. 9-11; pl. 35: figs. 7-13, 20, 21
r153086	1871	J. Quekett Micr. Club	2: 170, pl. 14: figs. 8, 9
r149049	1994	Aarhus Geosci.	1: 123, pl. 2: figs. 5, 6
r122253	1996	Diatom	12: 8, Figs. 5-14, 30-34
r120523	1990	Proc. Ocean Drilling Program, Sci. Results	113: 377, pl. pl. 14: figs. 1, 2, 4, 7; pl. 15: figs. 1, 2, 11
r154065	2017	Phycologia	57: 69, figs. 35-46
r120525	1894	K. Svenska Vet.-Akad. Handl., ser. 4,	26{2}: 24
r120526	1964	Gt. Brit., Ministry Agr. Fish. & Food, Fish. Invest.	ser. 4, 5: 257, pl. XXXVII: fig. 15
r123320	1958	Publ. Inst. Antaacute;rt. Argent.	5: 96, pl. III: fig. 11
r120527	1957	Rev. Algol. n.s.	3: 130, pl. VI: fig. 39
r120528	1928	Deutsche S&uuml;dpolar-Exped. 1901--1903	8: 656, pl. 5(35): fig. 102
r139090	1911	Brit. Antarct. Exped. 1907-9,	1: 281, pl. XXVI: figs. 115-120
r120529	1894	K. Svenska Vetensk.-Akad. Handl., ser. 4,	26{2}: 25
r149529	1932	Zap. Gos. Gidrol. Inst.	7: 94, fig. 21
r120530	1894	K. Svenska Vetensk.-Akad. Handl., ser. 4,	26{2}: 26
r120531	1894	K. Svenska Vet. Akad. Handl.	[ser. 4], 26{2}: 26
r123317	1958	Publ. Inst. Antaacute;rt. Argent.	5: 96
r123319	1958	Publ. Inst. Antaacute;rt. Argent.	5: 96, pl. III: figs. 6, 7
r120532	1925	U.S. Natl. Mus. Bull.	100{6}: 174, pl. 39: fig. 4
r120533	1932	Proc. Calif. Acad. Sci.,	ser. 4, 20: 223, pl. 17: fig. 6; pl. 18: figs. 1, 2
r120535	1894	K. Svenska Vet.-Akad. Handl., ser. 4,	26{2}: 27, pl. III: figs. 9-11
r120536	1892	Diatomiste	1: 75, pl. XII: figs. 2-4
r120537	1980	Bacillaria	3: 154, pl. 2: figs. 42-44
r120538	1974	Meteor Forschungsergebn. Reihe D.	19: 44, pl. 28: figs. 2, 3
r131751	1939	N.Y. Acad. Sci., Sci. Surv. Porto Rico & Virgin Is.	8: 430, pl. 9: fig. 15
r122242	1994	Diatom	9: 5, fig. 4: 4-6; fig. 6
r122243	1994	Diatom	9: 6, fig. 4: 7-9; fig. 7
r122244	1994	Diatom	9: 7, fig. 4: 10, 11; fig. 8
r120539	2002	Diatom Research	17: 182
r120540	2002	Diatom Research	17: 179
r120541	2002	Diatom Research	17: 185, figs. 16-19
r120542	2002	Diatom Research	17: 183, figs. 12-15
r137074	1886	Beitr. Kenntn. Foss. Bacill. Ungarns	1: 45, pl. 20: fig. 178
r123876	2006	Phycologia	45: 591, figs. 3, 20-30
r123879	2006	Phycologia	45: 597, figs. 6, 94-101
r123877	2006	Phycologia	45: 594, figs. 4, 31-79
r123880	2006	Phycologia	45: 598, figs. 7, 102-107
r123878	2006	Phycologia	45: 596, figs. 5, 80-93
r123875	2006	Phycologia	45: 591, figs. 2, 12-19
r123881	2006	Phycologia	45: 598
r154151	2017	Phytotaxa	328: 91
r120548	1990	Diatoms:	678
r120554	1997	Proc. Acad. Nat. Sci. Philadelphia	147: 121, fig. 4
r147008	2014	Biblioth. Diatomol.	60: 37, pl. 40: figs. 7-10; pl. 87: figs. 1-3
r120557	1991	Naturaliste Canad.	117: 96
r158935	2019	Phytotaxa	399: 175, figs. 2-21
r120560	1855	Quart. J. Microscop. Sci.	3: 40, pl. IV: fig. 13
r150387	2016	J. Coastal Res.	74(special issue): 191, figs. 3i, 15
r153214	1853	Syn. Brit. Diat.	I: 35, pl. X: fig. 75, frontispiece fig. LXXV
r120564	2003	Diat. Monogr.	4: 526
r153213	1862	Ver. K. Zool.-Bot. Ges. Wien	12: 552, pl. XVIII: fig. 29
r120568	2003	Diat. Monogr.	4: 528
r120661	2005	Phycol. Res.	53: 147
r147009	2014	Biblioth. Diatomol.	60: 37
r148993	2015	Nova Hedwigia	102: 4
r120573	1991	Naturaliste Canad.	117: 98
r120576	1990	Diatoms:	679
r158936	2019	Phytotaxa	399: 178, figs. 22-40
r154602	2009	Diatomees d'ambients hipersalins costaners:	330
r120578	2001	Nova Hedwigia	73: 109
r139974	2013	An. Acad. Bras. Cienc.	85: 1420
r149568	1889	Diatom&eacute;es 2:	158
r155696	1938	Rev. Mus. La Plata, n.s. 1. Secc. Paleontolog&iacute;a	5: 305, pl. I: fig. 23
r130143	2005	Canad. J. Bot.	83: 374
r152406	1853	Syn. Brit. Diat.	I: 35, pl. X: fig. 74
r120587	1872	Quart. J. Microscop. Sci., ser. 2,	12: 310
r153215	1923	Archiv pro pr\*v&iacute;rodov&#283;deck&yacute; v&yacute;zkum &#268;ech	17{2}: 114
r120592	1987	J. Protozool.	34: 343, fig. 1
r120593	1903	Proc. Roy. Soc. London	71: 507
r123702	1930	Diat. Rares et Curieuses	2: expl. pl. XXIX: fig. 204
r123703	1889	Beitr. Kenntn. Foss. Bacill. Ungarns	2: 110, pl. 1: fig. 10
r123699	1947	Atlas Diat.:	expl. pl. XI: fig. 3
r142537	2014	Smithson. Contrib. Bot.	96: 426
r120594	1994	Mar. Benth. Fl. S. Australia 3A:	278
r120595	1994	Mar. Benth. Fl. S. Australia 3A:	276
r120596	1994	Mar. Benth. Fl. S. Australia 3A:	279
r120597	2002	J. Phycol.	38: 1259
r120598	1994	Cryptogamie: Algologie	15: 208 adnot.
r120599	1994	Cryptogamie: Algologie	15: 209 adnot.
r120602	1987	Chin. J. Oceanol. & Limnol.	5: 132, figs. 1-4, pl. I
r151856	2016	Algae	31: 298, figs. 1, 2
r120604	1983	Initial Rep. Deep Sea Drilling Project	71: 572, pl. 5: figs. 1-6; pl. 6: figs. 1, 2
r120605	1975	Arch. Hydrobiol. Suppl.	46: 338, Abb. 7
r124088	1788	Nye Saml. Kongel. Norske Vidensk. Selsk. Skr.	2: 350, fig. 6
r124087	1788	Nye Saml. Kongel. Norske Vidensk. Selsk. Skr.	2: 349, fig. 5
r150335	1983	Bull. Geological Surv. Canada	359: 23
r132172	1767	Syst. Nat. ed. 12,	1: 1303
r120606	1806	Fl. Calvados, ed. 2:	98
r120607	1767	Syst. Nat. ed. 12,	1: 1302
r129876	1796	Fortsetzungen der Pflanzenthiere ... Erster Theil:	pl. Tubularia XVII; 1809 [1805-1830]: 125
r140212	2013	J. Phycol.	50: 22, fig. 1, g-l
r131654	2007	Rhodora	109: 465
r120610	1958	Taxon	7: 107
r120611	1858	Ner. bor.-amer.	3: 64
r120612	1978	Bot. Mag. Tokyo	91: 105, fig. 7
r153784	2017	Phytotaxa	324: 34
r153783	2017	Phytotaxa	324: 33, fig. 22
r129877	1860	Tab. Phycol.	10: 25, pl. 69: fig. II
r129878	1860	Tab. Phycol.	10: 24
r129879	1964	J. Linn. Soc. London, Bot.	58: 481, pl. 2: figs. 9-12
r129880	1964	J. Linn. Soc. London, Bot.	58: 481-482
r129881	1891	Trans. Linn. Soc. London, Bot.	3: 217
r129882	1966	Hydrobiologia	28: 94-96, figs. 14-19, pl. 1: fig. 1
r129883	1828	Voy. Coquille:	119
r129884	1891	Trans. Linn. Soc. London, Bot.	3: 219, pl. 54: fig. 5
r129886	1828	Voy. Coquille:	117
r129887	1965	Israel Journal of Botany	14: 98, figs. 1-11
r120614	1925	Bot. Mag. [Tokyo]	39: 243, fig. I
r120615	2002	Phycol. Res.	50: 285, figs. 1-19
r129888	1860	Tab. Phycol.	10: 25, pl. 69: fig. I
r129889	1974	Phykos	13{1}: 10-15, pls. I-III
r129890	1966	Hydrobiologia	28: 97-98, figs. 1-12, pl. 1: figs. 2, 3
r129891	1964	J. Linn. Soc. London, Bot.	58: 482, pl. 2: figs. 13-17
r129892	1891	Trans. Linn. Soc. London, Bot.	3: 218, pl. 54: fig. 2
r129893	1848	Sp. Alg.	1: 266
r129894	1964	J. Linn. Soc. London, Bot.	58: 485, pl. 3: figs. 7-9
r129895	1964	J. Linn. Soc. London, Bot.	58: 485-486
r129896	1964	J. Linn. Soc. London, Bot.	58: 486, pl. 3: figs. 10-12
r134177	2006	Feddes Repertorium	117: 163, figs. 2: 26-31
r129897	1976	Intertidal seaweeds in Tanzania:	53, fig. 106
r120617	1982	Nova Hedwigia	35: 737
r129898	1976	Intertidal seaweeds in Tanzania:	51, fig. 103
r129900	1860	Tab. Phycol.	10: 24, pl. 67: fig. II
r129901	1891	Trans. Linn. Soc. London, Bot.	3: 219, pl. 54: fig. 4
r129902	1860	Tab. Phycol.	10: 25
r129903	1898	Rev. Gen. Pl.	3{3}: 434
r124472	1848	Sp. Alg.	1: 267
r129905	1848	Sp. Alg.	1: 268
r120618	1978	Mem. Nanjing Inst. Geol. & Palaeontol.	9: 78, fig. 5, pl. VI: figs. 1-9
r139725	1925	Lunds Univ. &Aring;rsskr., N.F., Avd. 2,	21{9}: 21, fig. 10
r120620	1991	Brit. Phycol. J.	26: 176
r120622	1976	Proc. R. Soc. London, Ser. B., Biol. Sci.	194: 188, 189, pl. 4 [= figs. 24-35]
r120623	1976	Proc. R. Soc. London, Ser. B., Biol. Sci.	194: 187, 188, pls. 1-3 [= figs. 3-23]
r120624	1980	J. Mar. Biol. Assoc. U.K.	60: 531, figs. 3-5
r156824	2018	Protist	169: 545, figs. 1-3, 47-77
r156823	2018	Protist	169: 540, figs. 4-6, 8, 9, 19-46
r144360	2015	Phytotaxa	204: 40, figs. 47-66
r148006	2015	Phytotaxa	234: 228, figs. 1-30
r156825	2018	Protist	169: 550, figs. 78-100
r154781	2017	Fottea, Olomouc	17: 152, figs. 30-44
r120625	1993	Bull. Natl. Sci. Mus. Tokyo, Ser. B (Bot.),	19: 6
r120626	1997	Diatom Research	12: 7
r143651	2012	Diatom Res.	27: 2, figs. 2-31
r120628	1997	Diatom Research	12: 8, figs. 42-64
r144359	2015	Phytotaxa	204: 36, figs. 25-46
r154780	2017	Fottea, Olomouc	17: 151, figs. 7-29
r144358	2015	Phytotaxa	204: 34, figs. 1-24
r130811	1988	Arch. Hydrobiol. Suppl.	80 (Algol. Stud. 50-53): 413
r129907	1901	Ann. Jard. Bot. Buitenzorg	17: 139-140
r129908	1911	Siboga-Exped. Monogr.	62: 67-68, 141, pl. XVIII: fig. 155
r129909	1890	Alg. Syst.	6: 36
r152583	1843	Phyc. gen:	411
r120632	1978	Akritarkhi silura Volyno-Podolii:	p. 87, pl. 13: fig. 7, pl. 14: fig. 1
r129910	1932	Lunds Univ. &Aring;rsskr., N.F., Avd. 2,	28{8}: 60, pl. 22: fig. 55
r129911	1940	Bot. Not.	1940: 220-221, fig. 14
r129912	1940	Bot. Not.	1940: 221, fig. 15
r120633	1998	Rhodophyta. Part II B:	126
r139903	2013	Phycol. Research	62: 21, figs. 2-34
r129913	1876	Sp. Alg.	3{1}: 429
r129914	1932	Lunds Univ. &Aring;rsskr., N.F., Avd. 2,	28{8}: 60
r130372	2009	J. Phycol.	45: 1203
r135099	2011	Phycologia	50: 643
r152939	2017	Cryptogamie, Algologie	38: 98, figs. 26-31
r120696	1990	Phycologia	29: 210, fig. 1
r130132	1962	Pacific Science	16: 142, fig. 8
r129915	1857	Ann. Sci. Nat. Bot., ser. 4,	7: 136
r129916	1858	Mem. R. Ist. Veneto Sc. Lett. ed Arti	7: 290
r120697	1990	Phycologia	29: 211, fig. 2
r120698	1990	Phycologia	29: 216
r120700	1990	Phycologia	29: 220, fig. 7
r120701	1990	Phycologia	29: 220, figs. 8, 9a-c
r120702	1990	Phycologia	29: 223, figs. 9d,e, 10
r120703	1990	Phycologia	29: 226, fig. 11
r129917	1816	Histoire des polypiers corallig&egrave;nes flexibles, vulgairement nomm&eacute;s zoophytes:	311-312
r129918	1904	Bull. Torrey Bot. Club	31: 94
r120704	1993	Blumea	37: 414, pl. 8: fig. 1
r150237	1930	Rev. Alg.	5: 141, figs. 1-3
r129919	1887	Alg. Syst.	23{2}: 70-71
r120705	1990	Phycologia	29: 229, fig. 14
r129920	1911	Siboga-Exped. Monogr.	62: 121-122, pl. II: figs. 13, 14; pl. VI: figs. 52, 53
r120706	1887	Alg. Syst.	5: 71
r129921	1904	J. Bot. [London]	42: 363-364, pl. 467: figs. 1-4
r124481	1889	Syll. Alg.	1: 511
r120707	1990	Phycologia	29: 232, fig. 15
r120708	1990	Phycologia	29: 232, figs. 13c, 16
r120709	1990	Phycologia	29: 235, figs. 13b, 17
r129922	1911	Siboga-Exped. Monogr.	62: 119-120, 142-143, pl. I: fig. 4
r129923	1842	Ann. Sci. Nat. Bot., ser. 2,	18: 105
r129924	1911	Siboga-Exped. Monogr.	62: 111-113, 142, pl. II: figs. 17, 20; pl. III: fig. 24; pl. V: figs. 37, 38
r129925	1911	Siboga-Exped. Monogr.	62: 112-113, 142, pl. V: figs. 39-42
r129926	1887	Alg. Syst.	23{2}: 74-75
r129927	1844	London J. Bot.	3: 659
r129928	1909	Bull. Torrey Bot. Club	36: 97, pl. 4: fig. 2; pl. 8: figs. 1-7
r120710	1928	Carnegie Inst. Wash. Publ.	379: 91, pl. 8: fig. 16; pl. 9: figs. 8, 9
r120711	1990	Phycologia	29: 240, figs. 9f, 21
r129929	1911	Siboga-Exped. Monogr.	62: 130-131, 144-145, pl. VII: fig. 66; pl. VIII: figs. 67, 68
r141834	1977	Bull. Jap. Soc. Phycol.	25 (suppl.): 350, figs. 5-11
r120714	2003	Diat. Monogr.	4: 105
r155592	2018	Phytotaxa	346: 83, figs. 37-56
r157210	2006	Algologia	16: 280
r120715	2001	Lange-Bertalot Festschrift:	100
r135397	2011	Diatom Research	26: 152
r130249	2009	Diatom Research	24: 212, figs. 25-43
r120717	2003	Diat. Monogr.	4: 108
r150697	2016	Fottea, Olomouc	16: 36, figs. 1-13
r152890	2017	Phytotaxa	306: 253, figs. 52-71
r154154	2017	Phytotaxa	328: 92
r134272	2009	Bull. Natl. Mus. Nat. Sci., Ser. B,	35: 12
r140268	2013	Diatom Research	29: 45, figs. 14-24, 29, 30, 46-55
r155590	2018	Phytotaxa	346: 80
r120722	2003	Diat. Monogr.	4: 110
r150698	2016	Fottea, Olomouc	16: 36, figs. 14-30
r152888	2017	Phytotaxa	306: 243, figs. 2-29
r140267	2013	Diatom Research	29: 43, figs. 2-13, 25-28, 31-45
r139967	2014	Phytotaxa	153: 9, figs. 38-55
r120724	2003	Diat. Monogr.	4: 112
r120725	2003	Diat. Monogr.	4: 113
r151400	2006	Bol. Soc. Argent. Bot.	41: 11
r120727	2003	Diat. Monogr.	4: 114
r152889	2017	Phytotaxa	306: 248, figs. 30-51
r153996	2017	Phytotaxa	326: 222, figs. 1-18
r120731	1962	Univ. Texas Publ.	6222: 21, 30, figs. 22-27
r155389	1915	SitzBer. K. Akad. Wiss. [Wien]. Math.-Naturw. Kl., Abt. I,	124: 436, pl. II: figs. 5, 11, 13, 16, 17, 19; pl. III: figs. 1, 3, 6, 8
r132005	1863	M&eacute;m. soc. Imp. Sci. Nat. Cherbourg	10: 57
r120732	1903	Bot. Tidsskr.	25: 356, figs. 6-9
r120733	1903	Bot. Tidsskr.	25: 354
r149842	1877	Bih. K. Svenska Vet.-Akad. Handl.	4{6}: 52, pl. V: figs. 10-14
r120734	1891	Rech. Alg. Vert.:	60
r129930	1863	M&eacute;m. Soc. Imp. Sci. Nat. Cherbourg	10: 56
r120735	1980	Cryptogamie: Algologie	1: 239, figs. 16-24
r120736	1980	Cryptogamie: Algologie	1: 241, figs. 25-30
r147022	1849	Sp. alg.:	349
r155388	1915	SitzBer. K. Akad. Wiss. [Wien]. Math.-Naturw. Kl., Abt. I,	124: 432, pl. II: figs. 1-4, 6-10, 12, 14, 15, 18, 20
r155387	1964	Helgol&auml;nd. Wiss. Meeresunt.	11: 31, figs. 3-6
r139602	1849	Sp. alg.	349
r123755	1863	M&eacute;m Soc. Imp. Sci. Nat. Cherbourg	10: 57
r151197	1909	Tufts Coll. Stud. (Sci.)	1: 196
r151486	1890	Int. Polarforsch. 1882-1883, Deutsch. Exped. Ergebn.	2: 356, pl. IV: fig. 1a,b
r149214	1853	Verh. Zool.-Bot. Ver. Wien	2 {Abh., art. [3]}:4, pl. 2
r155386	1915	SitzBer. K. Akad. Wiss. [Wien]. Math.-Naturw. Kl., Abt. I,	124: 429, pl. I; pl. II: fig. 15
r120738	1834	Alg. Aq. Dulc. Germ.	fasc. 12, no. 115.
r153799	1927	Nat. Pflanzenfam. ed. 2,	3: 164
r120977	1833	Alg. Aq. Dulc. Germ.	5: [4]
r131476	1950	K. Danske Vid. Selsk. Biol. Skr.	7{1}: 51, fig. 19
r151199	1901	VidSelsk. [Christiania] Srk., Math.-naturv. Kl.,	1900{6}: 22, pl. II: figs. 64-81
r143493	1919	Univ. Calif. Publ. Bot.	6: 488, pl. 42: fig. 6
r120741	1861	Ned. Kruidk. Arch.	5: 270
r120987	1849	Sp. Alg.:	346
r120986	1833	Alg. Aq, Dulc. Germ.	5: [4]
r133945	2010	Int. J. Phycol. Phycochem.	6: 105, fig. 13
r131478	1915	J. Bot. (London)	53: 81, text-fig. 5
r129931	1901	Skrifter Udgivne af Videnskabs-selskabet i Kristiania. Mathematisk-naturvidenskabelig Klasse	1900{6}: 27, pl. III: figs. 90-100
r147021	1845	Phyc. germ.:	197
r120744	1998	Phycologia	37: 159, figs. 1-13
r120745	1996	J. Phycol.	32(suppl.): 4
r120746	2003	Eur. J. Phycol.	38: 288
r144078	2015	Europ. J. Phycol.	50: 107, figs. 7, 13-19, 32-48, 60
r133875	1797	Trans. Linn. Soc. [London]	3: 50
r120747	1956	Mem. Fac. Fish. Kagoshima Univ.	5: 104, fig. 2, pl. I, B; pl. II
r129932	1993	Pakistan J. Mar. Biol.	2: 6-8, figs. 1a, 2
r120748	1920	Univ. Calif. Publ. Bot.	7: 283, pl. 27; pl. 31: fig. 1
r156293	2018	Mediterranean Marine Science	19: 138
r138873	2013	Bot. Mar.	56: 409, figs. 1-3
r120749	1998	Eur. J. Phycol.	33: 74, figs. 1-16
r129933	1762	Fl. Angl.:	476
r120750	1797	Trans. Linn. Soc. [London]	3: 53
r120751	1791	Opusc. Scelti Sci. e Arti	14: 364
r120752	1938	Lunds Univ. &Aring;rsskr., N.F., Avd. 2,	34{9}: 4, fig. 2; pl. 1: fig. 1
r120753	1828	Fl. Venet.	6: 72
r120754	1829	Icon. Alg. Eur.:	no. XXIX, pl. 29
r129934	1854	Nova Acta R. Soc. Sci. Upsal.,	ser. 3, 1: 370
r120755	1823	Sp. Alg.	1: 417
r129935	1966	Current Science	35: 150-151, figs. 1-6
r129936	1967	Revue Algologique, ser. 2	8: 297, figs. 1-14
r142209	2014	Webbia	69: 93, fig. 6
r120756	1850	Nova Acta Regiae Soc. Sci. Upsal.	14: 412, pl. I-G
r120757	1845	Summa Veg. Scand.:	129
r133219	2010	J. Phycol.	46: 1273, fig. 8
r120758	1842	Prosp. Fl. Eug.:	51
r120759	1805 (17.ix)	Fl. Fran&cedil;., ed. 3,	2: 16
r120760	1805 (20.v)	Fl. Oware	1: 20, pl. XIII: fig. 1
r120761	1889	Miss. Sci. Cap Horn	5: 28
r120762	1889	Miss. Sci. Cap Horn	5: 29
r129937	1889	Sylloge algarum ... Vol. I. Chlorophyceae:	116
r120765	1818	Alg. Aquat.	Fasc. 7: no. 1
r129938	1776	A botanical arrangement of all the vegetables naturally growing in Great Britain ...:	735
r139603	1899	Phyc. Bor.-Amer.:	611
r129939	1851	Phyceae capenses ...:	15
r120766	1778	Fl. Anglica	ed. 2: 571
r129940	1775	Flora aegyptiaco-arabica ... Post mortem auctoris edidit Carsten Niebuhr:	187
r150982	2016	Phycologia	55: 47, figs. 2-13
r120768	1811	Disp. Alg.	2: 23
r120769	1863	M&eacute;m. Soc. Imp. Sci. Nat. Cherbourg	10: 49
r120771	1863	M&eacute;m. Soc. Imp. Sci. Nat. Cherbourg	10: 50
r120775	1863	M&eacute;m. Soc. Imp. Sci. Nat. Cherbourg	10: 51
r120777	1908	Prodr. Alg. Mar. Iles Anglo-Normandes:	22
r120780	1817	Syn. Alg. Scand.:	46
r120781	1863	M&eacute;m. Soc. Imp. Sci. Nat. Cherbourg	10: 52
r120783	1823	Sp. Alg.	1: 423
r133218	2010	J. Phycol.	46: 1273, fig. 5
r120784	1753	Sp. Pl.	2: 1163
r120785	1823	Sp. Alg.	1: 421
r120786	1830	Bot. Gall.:	958
r129941	1897	Bih. Kongl. Svenska Vetensk.-Akad. Handl.	23(Afd. III, 11): 10-11, pl. 2: figs. 1-7; pl. 3: figs. 9-14
r120788	1883	Alg. Syst.	3: 163
r129942	1969	Bot. J. Linn. Soc. [London]	62: 126, 128, figs. 4, 10, 16, pl. 1, table 1
r120790	2003	Eur. J. Phycol.	38: 289
r120981	1805	Fl. Fran&cedil;., ed. 3,	2: 13
r120982	1829	Hydrophytol. Neapol.	1: 15
r120979	1777	Fl. Scot.:	972
r120983	1959	Botaniste	42: 21, figs. 2-4
r120791	1810	Rar. Ital. Pl.	3: 63
r142204	2014	Webbia	69: 89, fig. 1
r129943	1920	Univ. Calif. Publ. Bot.	7: 285, pl. 26: fig. 1
r129944	1797	Transactions of the Linnean Society [London]	3: 55
r120792	1807	Ensayo sobre las Variedades de la Vid:	320
r120815	1863	M&eacute;m. Soc. Imp. Sci. Nat. Cherbourg	10: 42
r120793	1863	M&eacute;m. Soc. Imp. Sci. Nat. Cherbourg	10: 43
r120794	1863	M&eacute;m. Soc. Imp. Sci. Nat. Cherbourg	10: 47
r120795	1863	M&eacute;m. Soc. Imp. Sci. Nat. Cherbourg	10: 45
r120799	1908	Prodr. Alg. Mar. Iles Anglo-Normandes:	21
r120800	1863	M&eacute;m. Soc. Imp. Sci. Nat. Cherbourg	10: 46
r120807	1866	Hedwigia	5: 58
r120817	1863	M&eacute;m. Soc. Imp. Sci. Nat. Cherbourg	10: 44
r120820	1835	Fl. Scan.:	320
r120821	1867	Fl. Finist&egrave;re:	131
r139604	1920	Univ. Calif. Publ. Bot.	7: 284
r120822	1821	Nat. Arr. Brit. Pl.	1: 343
r139718	1905	Phyc. Bor.-Amer.:	LXXVII
r129946	1901	Phycoth. Bor.-Amer.:	no. 863
r150688	1901	Amer. Alg.:	467
r129947	1901	Phycoth. Bor.-Amer.:	no. 862
r129948	1840	Ill. Alg.:	21, pl. XXXVII
r120823	1803	Crypt. Aquat.:	1
r131835	2005	Beih. Nova Hedwigia	129: 107
r121896	2007	Bot. Mar.	50: 51 (Table 7)
r142207	2014	Webbia	69: 91, fig. 4
r149575	2011	Algae of Ukraine	3: 33
r142210	2014	Webbia	69: 94
r120824	1823	Sp. Alg.	1: 420
r129949	1801	Journal f&uuml;r die Botanik [Schrader]	1800, 1: 301, pl. I: fig. A
r139719	1840	Ill. alg.	21
r139643	1768	Hist. fuc.:	232
r157293	2018	Freshwater Flora of Central Europe	13: 72
r129950	1977	Botanica Marina	20: 526-528, figs. 13, 14, pl. III:B
r120825	1863	M&eacute;m. Soc. Imp. Sci. Nat. Cherbourg	10: 37
r120826	1960	C.R. Acad. Sci. [Paris]	250: 2974, expl. fig. 2
r122021	2007	Mar. Benth. Alg. Lord Howe Island	1: 37, 319
r151069	2016	J. Phycol.	52: 48, fig. 6
r129951	1940	Marine algae from Karachi. Part I. Chlorophyceae:	3, 4, 5, 18, figs. 3C-F, pl. II: fig. 3
r129952	1806	Cat. Bot.	327-328
r129953	1960	J. Linn. Soc. London, Bot.	56: 309, figs. 5, 6, pl. 2; pl. 3: fig. 14
r120829	1807	M&eacute;m. Agric. Soc. Agric. D&eacute;p. Seine	38 [tome 10]: 232
r143968	2007	Pakistan J. Biol. Sci.	10: 1936
r120835	1823	Sp. Alg.	1: 419
r120836	1817	Syn. Alg. Scand.:	45
r120838	1826	Suppl. Fl. Lapp.:	186
r149576	2011	Algae of Ukraine	3: 34
r120839	1844	Fl. Azor.:	10
r120842	1779	Fl. Fran&cedil;.	1: (99)
r120984	1864	Atti Soc. Ital. Sci. Nat. [Milano]	6: 478
r129954	1768	Flora indica: cui accedit series zoophytorum indicorum, nec non prodromus florae capensis:	239
r152627	2015	Algae of Australia:	28, fig. 3E
r129955	1763	Species plantarum ... Editio secunda ...:	1633
r120844	1777	Fl. Scot.:	974, pl. XXXIII
r120845	1823	Sp. Alg.	1: 405
r153130	1882	Alg. aq. dulc. exs.:	433
r129956	1846	Flora	29: 215
r129957	1889	Sylloge algarum ... Vol. I. Chlorophyceae:	112
r146824	1884	Rabenhorst's Krypt.-Fl. Deutschl., 2.Aufl.,	2: 437
r120848	1832	Fl. Dan.	12{35}: 7, pl. MMLXXII
r120849	1805	Fl. Fran&cedil;., ed. 3,	2: 9
r151505	1890	Int. Polarforsch. 1882-1883, Deutsch. Exped. Ergebn.	2: 420
r129958	1863	M&eacute;m. Soc. Imp. Sci. Nat. Cherbourg	10: 38
r129959	1854	Nova Acta R. Soc. Sci. Upsal.,	ser. 3, 1: 370-371
r120851	1767	Syst. Nat. ed. 12,	2: 719
r146826	1889	Syll. Alg.	1: 116
r146827	1861	Alg. Scand. Exsicc., n.s.:	Fasc. 1, no. 25
r120852	1753	Sp. Pl.	1163
r131420	2009	Phycol. Research	57: 96, figs. 3,4
r120855	1823	Sp. Alg.	1: 413
r142208	2014	Webbia	69: 93, fig. 5
r120857	1836	Alg. Aq. Dulc. Germ.	16: [4]
r129960	1855	The botany of the Antarctic voyage of H.M. discovery ships Erebus and Terror, in the years 1839-1843, under the command of Captain Sir James Clark Ross ... II. Flora Novae-Zelandiae. Part II. Flowerless plants:	265
r120859	1797	Cat. Bot.	1: 204, pl. V: fig. 7
